Date,Temperature,Humidity,Rainfall,Month
2012-06-30,6.1499999999999995,84.0,4.6,June
2012-07-01,6.65,95.5,3.8,July
2012-07-02,9.350000000000001,85.5,4.6,July
2012-07-03,6.45,83.5,0.0,July
2012-07-04,6.8500000000000005,73.5,0.2,July
2012-07-05,6.6,65.5,0.2,July
2012-07-06,5.45,70.0,0.0,July
2012-07-07,5.4,76.0,0.0,July
2012-07-08,6.05,75.0,0.2,July
2012-07-09,7.6499999999999995,77.5,0.0,July
2012-07-10,8.55,96.0,2.4,July
2012-07-11,11.5,80.0,27.2,July
2012-07-12,8.2,95.0,0.0,July
2012-07-13,11.45,90.5,15.4,July
2012-07-14,12.15,84.5,14.2,July
2012-07-15,8.850000000000001,76.5,9.4,July
2012-07-16,9.8,91.5,2.8,July
2012-07-17,12.05,83.0,0.4,July
2012-07-18,11.5,76.5,0.0,July
2012-07-19,5.949999999999999,79.0,0.6,July
2012-07-20,8.8,76.5,0.0,July
2012-07-21,8.35,76.5,0.0,July
2012-07-22,7.85,73.0,0.2,July
2012-07-23,8.0,74.5,0.0,July
2012-07-24,7.0,83.0,0.0,July
2012-07-25,8.75,79.0,0.0,July
2012-07-26,10.9,73.0,2.4,July
2012-07-27,9.1,91.0,6.2,July
2012-07-28,8.649999999999999,85.5,4.0,July
2012-07-29,7.3999999999999995,77.5,1.8,July
2012-07-30,6.25,78.0,0.0,July
2012-07-31,6.3,63.5,0.0,July
2012-08-01,6.6,63.0,0.2,August
2012-08-02,5.1499999999999995,76.0,0.0,August
2012-08-03,8.7,74.0,0.0,August
2012-08-04,8.2,80.5,0.0,August
2012-08-05,9.8,75.5,2.0,August
2012-08-06,8.0,73.0,1.4,August
2012-08-07,8.0,64.5,0.0,August
2012-08-08,7.9,70.5,0.0,August
2012-08-09,8.75,84.5,11.2,August
2012-08-10,7.45,61.0,1.0,August
2012-08-11,7.950000000000001,67.0,0.0,August
2012-08-12,8.55,62.5,0.0,August
2012-08-13,7.65,75.0,0.0,August
2012-08-14,8.95,74.5,0.0,August
2012-08-15,7.55,83.5,1.2,August
2012-08-16,10.45,75.5,0.6,August
2012-08-17,9.05,82.0,13.4,August
2012-08-18,8.95,86.5,6.6,August
2012-08-19,6.95,81.0,0.0,August
2012-08-20,7.25,72.0,0.0,August
2012-08-21,9.25,64.5,0.0,August
2012-08-22,12.799999999999999,62.0,0.0,August
2012-08-23,10.899999999999999,87.5,1.0,August
2012-08-24,8.35,80.0,9.4,August
2012-08-25,8.399999999999999,74.5,2.0,August
2012-08-26,10.6,67.5,0.8,August
2012-08-27,7.050000000000001,79.5,0.0,August
2012-08-28,8.25,71.0,0.0,August
2012-08-29,10.25,60.0,0.0,August
2012-08-30,9.5,69.0,0.6,August
2012-08-31,8.4,67.5,1.0,August
2012-09-01,6.85,60.0,0.4,September
2012-09-02,8.1,64.0,0.0,September
2012-09-03,9.65,61.5,0.0,September
2012-09-04,12.75,56.0,0.0,September
2012-09-05,12.4,41.0,0.0,September
2012-09-06,12.45,63.0,0.2,September
2012-09-07,10.3,72.5,2.6,September
2012-09-08,11.35,74.5,3.4,September
2012-09-09,12.05,63.5,0.0,September
2012-09-10,11.3,76.5,0.0,September
2012-09-11,10.75,69.0,0.0,September
2012-09-12,11.75,58.5,0.0,September
2012-09-13,12.3,56.5,1.6,September
2012-09-14,7.25,69.0,0.0,September
2012-09-15,9.95,64.0,0.0,September
2012-09-16,10.3,72.0,0.0,September
2012-09-17,11.299999999999999,67.5,0.0,September
2012-09-18,10.75,76.5,0.0,September
2012-09-19,13.8,72.5,13.2,September
2012-09-20,16.25,68.5,0.4,September
2012-09-21,15.649999999999999,72.5,0.0,September
2012-09-22,12.5,70.5,0.2,September
2012-09-23,12.45,62.0,0.0,September
2012-09-24,10.15,59.0,0.0,September
2012-09-25,9.25,55.0,0.0,September
2012-09-26,12.25,55.0,0.0,September
2012-09-27,16.65,60.5,0.0,September
2012-09-28,19.3,53.5,0.0,September
2012-09-29,11.05,55.0,4.2,September
2012-09-30,8.950000000000001,62.0,0.2,September
2012-10-01,10.450000000000001,57.5,0.0,October
2012-10-02,13.399999999999999,55.0,0.0,October
2012-10-03,15.0,55.5,0.0,October
2012-10-04,17.15,46.0,0.0,October
2012-10-05,15.9,42.0,0.0,October
2012-10-06,12.399999999999999,98.5,1.9141149119893721,October
2012-10-07,9.9,61.5,33.4,October
2012-10-08,10.15,75.5,0.0,October
2012-10-09,10.9,63.5,0.0,October
2012-10-10,10.899999999999999,58.0,0.0,October
2012-10-11,9.5,87.0,0.8,October
2012-10-12,11.45,44.5,7.6,October
2012-10-13,11.3,59.5,0.0,October
2012-10-14,12.85,66.5,0.0,October
2012-10-15,16.05,59.5,0.0,October
2012-10-16,13.85,82.0,0.0,October
2012-10-17,12.1,57.0,2.2,October
2012-10-18,14.05,61.0,0.0,October
2012-10-19,17.85,56.5,0.0,October
2012-10-20,16.85,53.5,0.0,October
2012-10-21,14.3,53.5,0.0,October
2012-10-22,12.4,45.0,0.0,October
2012-10-23,12.55,52.5,0.0,October
2012-10-24,14.5,58.0,0.0,October
2012-10-25,18.25,42.5,0.0,October
2012-10-26,12.8,56.5,0.0,October
2012-10-27,13.35,51.0,0.0,October
2012-10-28,14.95,49.0,0.0,October
2012-10-29,18.0,51.5,0.0,October
2012-10-30,19.9,52.0,0.0,October
2012-10-31,21.0,54.0,0.0,October
2012-11-01,18.950000000000003,50.0,0.0,November
2012-11-02,14.399999999999999,53.5,0.0,November
2012-11-03,16.85,51.0,0.0,November
2012-11-04,18.85,49.5,0.0,November
2012-11-05,19.45,59.5,0.0,November
2012-11-06,23.75,57.5,0.4,November
2012-11-07,19.2,94.0,10.6,November
2012-11-08,21.1,69.0,24.6,November
2012-11-09,16.05,52.5,1.6,November
2012-11-10,14.7,39.5,0.0,November
2012-11-11,16.4,51.0,0.0,November
2012-11-12,20.450000000000003,49.5,0.0,November
2012-11-13,16.85,50.0,0.0,November
2012-11-14,17.25,48.0,0.0,November
2012-11-15,18.1,46.0,0.0,November
2012-11-16,18.6,41.5,0.0,November
2012-11-17,16.6,50.5,0.0,November
2012-11-18,14.299999999999999,42.5,0.0,November
2012-11-19,15.55,47.0,0.0,November
2012-11-20,17.6,45.0,0.0,November
2012-11-21,22.35,35.0,0.0,November
2012-11-22,19.15,37.0,0.0,November
2012-11-23,20.05,44.5,0.0,November
2012-11-24,22.55,47.0,0.0,November
2012-11-25,26.0,35.5,0.0,November
2012-11-26,24.25,40.0,0.0,November
2012-11-27,22.0,61.5,0.2,November
2012-11-28,24.65,51.5,0.4,November
2012-11-29,27.6,45.5,0.0,November
2012-11-30,28.7,49.5,0.0,November
2013-01-01,23.3,32.5,0.0,January
2013-01-02,23.700000000000003,32.5,0.0,January
2013-01-03,26.35,26.0,0.0,January
2013-01-04,29.650000000000002,28.0,0.0,January
2013-01-05,31.6,26.5,0.0,January
2013-01-06,31.45,31.0,12.6,January
2013-01-07,31.15,34.5,0.0,January
2013-01-08,30.55,20.0,0.0,January
2013-01-09,19.200000000000003,36.5,0.0,January
2013-01-10,21.700000000000003,36.0,0.0,January
2013-01-11,26.65,30.0,0.0,January
2013-01-12,22.9,37.0,0.0,January
2013-01-13,20.200000000000003,68.5,0.0,January
2013-01-14,18.0,37.5,3.2,January
2013-01-15,21.299999999999997,39.5,0.0,January
2013-01-16,24.85,31.5,0.0,January
2013-01-17,27.7,28.5,0.0,January
2013-01-18,31.0,25.0,0.0,January
2013-01-19,25.150000000000002,40.5,0.8,January
2013-01-20,25.5,41.5,0.0,January
2013-01-21,28.0,37.5,0.0,January
2013-01-22,26.55,37.0,0.2,January
2013-01-23,24.85,32.5,0.0,January
2013-01-24,26.45,39.5,0.0,January
2013-01-25,28.200000000000003,39.0,0.0,January
2013-01-26,29.05,41.5,0.0,January
2013-01-27,24.1,40.0,0.0,January
2013-01-28,26.55,48.5,0.0,January
2013-01-29,26.25,41.0,0.0,January
2013-01-30,19.9,40.0,0.0,January
2013-01-31,22.7,29.0,0.0,January
2013-03-01,21.75,40.0,0.4,March
2013-03-02,21.75,37.0,0.0,March
2013-03-03,21.9,37.5,0.0,March
2013-03-04,21.9,43.5,0.0,March
2013-03-05,22.2,47.0,0.0,March
2013-03-06,22.85,49.5,0.0,March
2013-03-07,25.2,46.5,0.0,March
2013-03-08,26.4,44.5,0.0,March
2013-03-09,25.8,48.5,0.0,March
2013-03-10,27.4,44.5,0.0,March
2013-03-11,27.900000000000002,44.0,0.0,March
2013-03-12,26.55,49.0,0.0,March
2013-03-13,25.799999999999997,37.5,0.0,March
2013-03-14,23.1,44.5,0.0,March
2013-03-15,22.75,47.5,0.0,March
2013-03-16,19.75,48.0,0.0,March
2013-03-17,17.05,32.5,0.2,March
2013-03-18,15.600000000000001,41.5,0.0,March
2013-03-19,17.7,44.0,0.0,March
2013-03-20,19.25,46.0,0.0,March
2013-03-21,17.55,81.5,2.6,March
2013-03-22,16.7,59.0,17.4,March
2013-03-23,16.6,58.5,0.0,March
2013-03-24,18.9,55.5,0.0,March
2013-03-25,19.0,55.0,0.0,March
2013-03-26,23.1,49.5,0.0,March
2013-03-27,24.450000000000003,48.0,0.0,March
2013-03-28,20.25,84.0,10.4,March
2013-03-29,13.5,53.0,19.8,March
2013-03-30,14.25,72.5,0.2,March
2013-03-31,16.95,66.0,0.0,March
2013-04-01,15.649999999999999,64.0,0.0,April
2013-04-02,16.15,66.0,0.0,April
2013-04-03,15.55,50.5,0.0,April
2013-04-04,16.6,55.0,0.0,April
2013-04-05,17.8,60.0,0.0,April
2013-04-06,18.45,60.0,0.0,April
2013-04-07,18.35,55.5,0.0,April
2013-04-08,18.75,55.5,0.0,April
2013-04-09,18.65,55.5,0.0,April
2013-04-10,18.700000000000003,55.0,0.0,April
2013-04-11,18.950000000000003,55.0,0.0,April
2013-04-12,19.8,53.5,0.0,April
2013-04-13,18.55,53.5,0.0,April
2013-04-14,19.6,66.5,0.0,April
2013-04-15,19.05,62.0,0.8,April
2013-04-16,16.05,53.0,0.0,April
2013-04-17,15.55,59.0,0.0,April
2013-04-18,16.25,55.0,0.0,April
2013-04-19,11.45,45.5,0.0,April
2013-04-20,11.450000000000001,46.5,0.0,April
2013-04-21,12.55,52.5,0.0,April
2013-04-22,12.6,84.5,7.0,April
2013-04-23,15.45,66.0,1.6,April
2013-04-24,11.45,68.5,0.0,April
2013-04-25,13.1,65.5,0.0,April
2013-04-26,13.7,66.0,0.0,April
2013-04-27,14.350000000000001,67.0,0.0,April
2013-04-28,17.2,47.0,0.0,April
2013-04-29,11.850000000000001,84.5,0.2,April
2013-04-30,14.5,69.5,2.6,April
2013-05-01,13.6,66.5,0.2,May
2013-05-02,10.55,56.0,0.0,May
2013-05-03,11.15,57.0,0.0,May
2013-05-04,13.149999999999999,59.5,0.4,May
2013-05-05,9.75,50.5,0.0,May
2013-05-06,10.55,51.5,0.0,May
2013-05-07,16.088910956636873,60.95208195637806,0.0,May
2013-05-08,14.799999999999999,62.5,1.9141149119893721,May
2013-05-09,13.5,67.5,1.9141149119893721,May
2013-05-10,14.7,62.0,1.9141149119893721,May
2013-05-11,14.549999999999999,60.0,0.0,May
2013-05-12,14.6,60.0,0.0,May
2013-05-13,13.5,80.5,9.8,May
2013-05-14,6.75,91.0,4.6,May
2013-05-15,9.899999999999999,88.0,7.4,May
2013-05-16,11.55,83.0,1.4,May
2013-05-17,9.2,85.5,1.6,May
2013-05-18,7.25,81.0,0.0,May
2013-05-19,7.8,81.5,0.2,May
2013-05-20,8.75,85.5,1.4,May
2013-05-21,10.1,77.5,1.0,May
2013-05-22,8.15,88.5,0.0,May
2013-05-23,11.3,52.0,0.0,May
2013-05-24,9.399999999999999,57.5,0.0,May
2013-05-25,8.05,78.5,0.0,May
2013-05-26,7.050000000000001,90.5,0.2,May
2013-05-27,8.850000000000001,76.5,0.0,May
2013-05-28,10.35,70.5,0.2,May
2013-05-29,11.75,78.5,0.0,May
2013-05-30,11.5,94.5,0.6,May
2013-05-31,14.4,91.0,16.0,May
2013-06-01,12.850000000000001,98.5,19.4,June
2013-06-02,14.350000000000001,58.0,53.4,June
2013-06-03,7.45,77.0,0.2,June
2013-06-04,8.2,84.5,0.0,June
2013-06-05,8.55,85.5,0.0,June
2013-06-06,10.4,82.5,0.4,June
2013-06-07,12.7,79.5,1.2,June
2013-06-08,8.15,82.5,1.0,June
2013-06-09,7.2,85.5,0.2,June
2013-06-10,8.450000000000001,90.0,0.0,June
2013-06-11,9.5,83.5,0.0,June
2013-06-12,8.350000000000001,100.0,15.0,June
2013-06-13,11.7,60.95208195637806,16.8,June
2013-06-14,8.25,95.0,3.6,June
2013-06-15,8.3,72.0,0.2,June
2013-06-16,7.050000000000001,67.0,0.0,June
2013-06-17,5.3500000000000005,91.5,0.2,June
2013-06-18,9.3,81.5,0.6,June
2013-06-19,7.65,70.5,0.0,June
2013-06-20,7.05,73.5,0.0,June
2013-06-21,6.35,78.5,0.2,June
2013-06-22,6.3,70.0,0.0,June
2013-06-23,6.85,70.0,0.0,June
2013-06-24,7.55,84.5,0.0,June
2013-06-25,12.4,53.5,1.0,June
2013-06-26,8.85,66.0,0.0,June
2013-06-27,7.0,81.0,0.0,June
2013-06-28,9.0,75.5,0.0,June
2013-06-29,11.35,80.0,0.0,June
2013-06-30,8.549999999999999,75.5,0.0,June
2013-07-01,7.45,91.0,0.0,July
2013-07-02,11.7,82.5,0.6,July
2013-07-03,8.950000000000001,84.5,0.0,July
2013-07-04,8.65,71.0,0.2,July
2013-07-05,10.3,64.5,0.0,July
2013-07-06,9.05,71.5,1.6,July
2013-07-07,9.55,82.5,2.2,July
2013-07-08,9.25,80.5,2.6,July
2013-07-09,6.05,72.5,0.0,July
2013-07-10,9.05,66.5,0.2,July
2013-07-11,8.4,72.0,0.0,July
2013-07-12,8.65,82.0,0.0,July
2013-07-13,9.9,87.0,0.0,July
2013-07-14,11.0,95.0,5.0,July
2013-07-15,12.85,87.5,5.0,July
2013-07-16,12.8,92.5,2.4,July
2013-07-17,14.55,89.0,2.0,July
2013-07-18,16.3,71.0,0.0,July
2013-07-19,15.4,76.0,33.6,July
2013-07-20,10.100000000000001,83.5,4.4,July
2013-07-21,7.85,78.5,7.2,July
2013-07-22,8.05,74.5,0.0,July
2013-07-23,7.9,86.5,0.6,July
2013-07-24,8.299999999999999,78.0,0.0,July
2013-07-25,6.050000000000001,86.5,0.0,July
2013-07-26,8.15,80.5,0.0,July
2013-07-27,7.1000000000000005,84.5,0.0,July
2013-07-28,9.55,77.0,0.2,July
2013-07-29,11.95,78.5,5.0,July
2013-07-30,9.45,95.0,0.2,July
2013-07-31,9.75,86.0,0.0,July
2013-08-01,8.55,82.5,0.0,August
2013-08-02,11.45,71.0,0.0,August
2013-08-03,7.550000000000001,85.0,1.2,August
2013-08-04,9.7,75.5,1.0,August
2013-08-05,10.350000000000001,90.5,1.6,August
2013-08-06,10.8,71.0,2.8,August
2013-08-07,7.45,91.5,0.4,August
2013-08-08,10.9,68.0,8.2,August
2013-08-09,6.8999999999999995,90.0,0.0,August
2013-08-10,11.15,78.5,2.8,August
2013-08-11,9.25,79.0,0.0,August
2013-08-12,10.35,74.0,17.2,August
2013-08-13,9.55,68.0,1.2,August
2013-08-14,12.899999999999999,61.5,0.0,August
2013-08-15,7.95,72.0,6.6,August
2013-08-16,9.15,72.5,0.0,August
2013-08-17,10.4,68.0,3.8,August
2013-08-18,11.5,61.0,0.6,August
2013-08-19,8.95,78.5,6.0,August
2013-08-20,6.1,74.5,9.8,August
2013-08-21,6.6,80.5,0.2,August
2013-08-22,9.15,87.0,4.2,August
2013-08-23,10.45,94.0,8.8,August
2013-08-24,10.5,87.5,4.2,August
2013-08-25,12.149999999999999,75.5,0.0,August
2013-08-26,13.3,68.5,0.0,August
2013-08-27,12.95,75.5,0.4,August
2013-08-28,13.100000000000001,75.0,0.0,August
2013-08-29,14.9,67.5,2.8,August
2013-08-30,14.35,64.0,3.6,August
2013-08-31,13.399999999999999,66.5,0.2,August
2013-09-01,13.75,66.5,0.0,September
2013-09-02,15.4,58.0,0.0,September
2013-09-03,15.65,65.5,0.0,September
2013-09-04,15.6,66.5,0.0,September
2013-09-05,17.25,65.0,0.0,September
2013-09-06,17.25,71.5,0.0,September
2013-09-07,14.95,61.5,0.0,September
2013-09-08,11.8,55.5,0.2,September
2013-09-09,15.649999999999999,60.0,0.0,September
2013-09-10,15.0,67.0,0.0,September
2013-09-11,11.1,71.5,0.4,September
2013-09-12,8.9,65.5,0.0,September
2013-09-13,8.65,58.5,0.0,September
2013-09-14,12.850000000000001,63.0,0.8,September
2013-09-15,12.0,66.0,0.2,September
2013-09-16,10.65,96.0,3.2,September
2013-09-17,14.6,91.0,37.4,September
2013-09-18,14.95,84.0,0.2,September
2013-09-19,10.85,73.0,1.2,September
2013-09-20,11.1,79.5,2.0,September
2013-09-21,11.4,73.5,0.4,September
2013-09-22,13.1,75.0,0.2,September
2013-09-23,15.0,62.0,0.2,September
2013-09-24,18.25,55.0,0.0,September
2013-09-25,17.3,56.0,0.2,September
2013-09-26,13.5,67.0,0.8,September
2013-09-27,10.55,58.5,3.6,September
2013-09-28,12.149999999999999,55.0,0.0,September
2013-09-29,11.85,63.0,0.0,September
2013-09-30,16.7,56.0,0.0,September
2013-10-01,16.5,71.5,1.6,October
2013-10-02,11.7,52.5,4.0,October
2013-10-03,11.65,56.0,1.0,October
2013-10-04,11.049999999999999,61.0,0.0,October
2013-10-05,13.6,66.5,0.0,October
2013-10-06,14.549999999999999,61.0,0.0,October
2013-10-07,12.5,64.0,0.0,October
2013-10-08,13.100000000000001,58.5,0.0,October
2013-10-09,14.95,64.0,0.0,October
2013-10-10,18.55,59.0,0.0,October
2013-10-11,16.088910956636873,62.5,1.9141149119893721,October
2013-10-12,14.15,58.0,0.0,October
2013-10-13,15.75,65.5,0.0,October
2013-10-14,10.05,63.0,2.2,October
2013-10-15,11.3,61.5,0.0,October
2013-10-16,14.65,48.0,0.0,October
2013-10-17,14.45,52.5,0.0,October
2013-10-18,9.85,56.0,0.0,October
2013-10-19,14.15,50.5,0.0,October
2013-10-20,18.55,48.0,0.0,October
2013-10-21,19.200000000000003,54.5,0.0,October
2013-10-22,21.1,70.5,2.8,October
2013-10-23,15.75,88.5,2.6,October
2013-10-24,12.2,49.5,0.4,October
2013-10-25,9.8,54.5,0.0,October
2013-10-26,12.35,53.5,0.0,October
2013-10-27,13.3,52.0,0.0,October
2013-10-28,17.6,57.5,0.0,October
2013-10-29,16.0,51.0,0.0,October
2013-10-30,14.75,47.5,0.0,October
2013-10-31,15.75,49.0,0.0,October
2013-11-01,17.75,46.5,0.0,November
2013-11-02,18.25,55.0,0.0,November
2013-11-03,15.600000000000001,50.5,0.0,November
2013-11-04,11.700000000000001,39.5,0.0,November
2013-11-05,15.950000000000001,38.0,0.0,November
2013-11-06,18.25,35.5,0.0,November
2013-11-07,21.599999999999998,35.0,0.0,November
2013-11-08,24.299999999999997,42.5,0.0,November
2013-11-09,15.6,48.5,0.0,November
2013-11-10,15.9,51.0,0.0,November
2013-11-11,13.850000000000001,59.0,5.8,November
2013-11-12,15.350000000000001,70.0,4.4,November
2013-11-13,13.649999999999999,70.5,0.4,November
2013-11-14,14.85,58.5,0.0,November
2013-11-15,15.100000000000001,51.5,0.0,November
2013-11-16,19.2,43.5,0.0,November
2013-11-17,18.15,48.0,0.0,November
2013-11-18,18.95,45.5,0.0,November
2013-11-19,20.65,39.5,0.0,November
2013-11-20,22.5,35.5,0.0,November
2013-11-21,22.0,56.5,0.0,November
2013-11-22,18.85,37.5,0.0,November
2013-11-23,15.899999999999999,45.0,0.0,November
2013-11-24,17.35,43.5,0.0,November
2013-11-25,19.1,40.0,0.0,November
2013-11-26,18.95,37.0,0.0,November
2013-11-27,21.55,40.0,0.0,November
2013-11-28,24.799999999999997,34.5,0.0,November
2013-11-29,19.35,32.0,0.0,November
2013-11-30,18.25,28.5,0.0,November
2013-12-01,20.15,34.5,0.0,December
2013-12-02,25.0,28.5,0.0,December
2013-12-03,26.1,31.0,0.0,December
2013-12-04,22.6,77.5,0.0,December
2013-12-05,13.8,75.0,29.4,December
2013-12-06,13.1,47.0,3.2,December
2013-12-07,16.900000000000002,45.5,0.0,December
2013-12-08,21.15,37.5,0.0,December
2013-12-09,24.25,43.5,0.0,December
2013-12-10,17.25,47.5,0.0,December
2013-12-11,17.7,38.0,0.0,December
2013-12-12,18.75,38.5,0.0,December
2013-12-13,20.7,38.0,0.0,December
2013-12-14,21.95,37.5,0.0,December
2013-12-15,21.950000000000003,39.5,0.0,December
2013-12-16,24.35,39.5,0.0,December
2013-12-17,25.45,41.5,0.0,December
2013-12-18,28.200000000000003,29.0,0.0,December
2013-12-19,29.450000000000003,25.5,0.0,December
2013-12-20,31.450000000000003,29.5,0.2,December
2013-12-21,32.1,26.0,0.0,December
2013-12-22,30.799999999999997,29.0,0.0,December
2013-12-23,21.1,80.5,5.2,December
2013-12-24,20.35,49.5,13.0,December
2013-12-25,22.4,54.0,0.0,December
2013-12-26,22.85,44.5,0.0,December
2013-12-27,23.25,41.0,1.4,December
2013-12-28,25.75,37.5,0.0,December
2013-12-29,23.5,20.5,0.0,December
2013-12-30,21.299999999999997,34.0,0.0,December
2013-12-31,20.9,28.5,0.0,December
2014-01-01,19.7,47.0,0.0,January
2014-01-02,22.2,41.5,0.0,January
2014-01-03,24.75,36.0,0.2,January
2014-01-04,19.35,37.0,0.0,January
2014-01-05,18.9,37.0,0.0,January
2014-01-06,17.9,34.5,0.0,January
2014-01-07,18.65,33.0,0.0,January
2014-01-08,22.299999999999997,34.0,0.0,January
2014-01-09,22.95,43.0,0.0,January
2014-01-10,24.0,40.5,1.4,January
2014-01-11,26.5,40.5,0.0,January
2014-01-12,28.85,25.0,0.0,January
2014-01-13,28.05,31.5,0.0,January
2014-01-14,29.900000000000002,31.5,0.0,January
2014-01-15,31.4,31.0,0.0,January
2014-01-16,33.3,23.0,0.0,January
2014-01-17,32.15,24.0,0.0,January
2014-01-18,31.6,21.0,0.0,January
2014-01-19,29.6,35.5,0.0,January
2014-01-20,26.6,40.0,0.0,January
2014-01-21,25.55,40.0,0.0,January
2014-01-22,24.549999999999997,31.5,0.0,January
2014-01-23,25.35,34.0,0.0,January
2014-01-24,21.75,85.0,2.8,January
2014-01-25,19.6,42.5,31.0,January
2014-01-26,20.9,38.5,0.0,January
2014-01-27,23.75,39.5,0.0,January
2014-01-28,26.5,42.5,0.0,January
2014-01-29,29.700000000000003,34.5,0.0,January
2014-01-30,30.150000000000002,33.0,0.0,January
2014-01-31,31.75,33.0,0.0,January
2014-02-01,32.4,33.0,0.0,February
2014-02-02,30.9,28.5,0.0,February
2014-02-03,30.5,25.5,0.0,February
2014-02-04,26.45,24.5,1.2,February
2014-02-05,23.799999999999997,35.5,0.0,February
2014-02-06,25.150000000000002,36.5,0.0,February
2014-02-07,26.75,37.5,0.0,February
2014-02-08,29.25,31.0,0.0,February
2014-02-09,30.4,20.5,0.0,February
2014-02-10,27.7,32.5,0.0,February
2014-02-11,25.4,36.5,0.0,February
2014-02-12,26.6,39.0,0.0,February
2014-02-13,26.5,48.0,0.0,February
2014-02-14,25.950000000000003,47.5,0.0,February
2014-02-15,21.15,98.5,21.8,February
2014-02-16,25.7,55.0,7.0,February
2014-02-17,21.45,47.0,0.0,February
2014-02-18,24.35,52.0,0.0,February
2014-02-19,25.2,47.0,0.0,February
2014-02-20,17.2,55.0,1.6,February
2014-02-21,17.6,46.0,0.0,February
2014-02-22,20.2,50.0,0.0,February
2014-02-23,22.25,42.5,0.0,February
2014-02-24,23.75,44.0,0.0,February
2014-02-25,24.700000000000003,43.0,0.0,February
2014-02-26,24.45,59.5,0.0,February
2014-02-27,20.700000000000003,45.5,0.0,February
2014-02-28,22.049999999999997,52.5,0.0,February
2014-03-01,22.1,74.0,8.8,March
2014-03-02,22.9,59.5,0.0,March
2014-03-03,24.099999999999998,50.5,0.0,March
2014-03-04,24.05,48.5,0.0,March
2014-03-05,25.6,60.0,0.2,March
2014-03-06,24.35,55.5,0.2,March
2014-03-07,19.65,41.0,0.0,March
2014-03-08,22.9,42.0,0.0,March
2014-03-09,22.75,47.5,0.0,March
2014-03-10,24.7,45.5,0.0,March
2014-03-11,26.45,43.0,0.0,March
2014-03-12,24.55,61.5,2.8,March
2014-03-13,20.6,59.5,0.0,March
2014-03-14,23.15,43.0,0.0,March
2014-03-15,21.8,43.5,0.0,March
2014-03-16,16.5,54.0,2.6,March
2014-03-17,17.25,62.0,0.0,March
2014-03-18,20.3,64.5,0.0,March
2014-03-19,19.7,47.5,0.0,March
2014-03-20,21.4,45.0,0.0,March
2014-03-21,23.4,55.0,0.0,March
2014-03-22,19.75,57.5,4.4,March
2014-03-23,15.899999999999999,57.0,0.0,March
2014-03-24,15.649999999999999,63.5,0.0,March
2014-03-25,20.55,62.0,2.4,March
2014-03-26,18.15,80.5,0.0,March
2014-03-27,21.799999999999997,84.0,16.6,March
2014-03-28,21.700000000000003,74.0,0.4,March
2014-03-29,20.65,70.5,0.0,March
2014-03-30,16.75,92.0,0.4,March
2014-03-31,19.15,75.0,9.2,March
2014-04-01,21.45,70.5,0.0,April
2014-04-02,21.15,66.0,0.0,April
2014-04-03,19.6,87.5,1.6,April
2014-04-04,17.25,91.5,9.0,April
2014-04-05,18.9,83.5,16.8,April
2014-04-06,18.35,54.0,0.0,April
2014-04-07,18.85,60.0,0.0,April
2014-04-08,18.7,63.0,0.0,April
2014-04-09,17.0,90.5,5.0,April
2014-04-10,16.65,100.0,12.4,April
2014-04-11,20.2,84.0,66.2,April
2014-04-12,17.35,57.5,0.4,April
2014-04-13,18.0,54.5,0.0,April
2014-04-14,17.0,50.0,0.0,April
2014-04-15,15.299999999999999,52.0,0.0,April
2014-04-16,15.25,60.0,0.0,April
2014-04-17,14.7,61.0,0.0,April
2014-04-18,14.7,73.0,0.0,April
2014-04-19,11.200000000000001,58.5,0.4,April
2014-04-20,10.1,67.5,0.0,April
2014-04-21,10.7,67.5,0.0,April
2014-04-22,15.2,63.0,0.0,April
2014-04-23,17.4,67.0,1.6,April
2014-04-24,15.049999999999999,67.0,0.0,April
2014-04-25,13.9,61.0,0.0,April
2014-04-26,16.95,68.0,0.0,April
2014-04-27,13.200000000000001,65.0,0.0,April
2014-04-28,15.35,72.0,0.0,April
2014-04-29,16.5,79.5,0.0,April
2014-04-30,14.3,73.5,15.0,April
2014-05-01,11.4,65.0,0.0,May
2014-05-02,9.8,67.5,0.0,May
2014-05-03,10.2,89.0,3.8,May
2014-05-04,11.5,65.0,0.4,May
2014-05-05,12.05,69.0,0.0,May
2014-05-06,13.0,76.5,0.2,May
2014-05-07,9.75,61.0,0.0,May
2014-05-08,9.450000000000001,57.0,0.0,May
2014-05-09,10.55,67.5,0.0,May
2014-05-10,11.4,98.0,2.6,May
2014-05-11,13.05,85.5,11.4,May
2014-05-12,12.7,83.0,0.0,May
2014-05-13,11.5,81.5,0.2,May
2014-05-14,11.850000000000001,76.5,0.0,May
2014-05-15,12.3,80.5,0.0,May
2014-05-16,13.399999999999999,73.0,0.0,May
2014-05-17,13.0,76.5,0.0,May
2014-05-18,13.95,84.0,0.0,May
2014-05-19,13.700000000000001,81.5,0.0,May
2014-05-20,15.3,84.0,4.2,May
2014-05-21,14.850000000000001,88.5,0.0,May
2014-05-22,13.7,60.95208195637806,0.2,May
2014-05-23,14.25,90.0,0.2,May
2014-05-24,15.05,86.0,1.4,May
2014-05-25,13.25,88.5,0.0,May
2014-05-26,15.5,60.95208195637806,0.2,May
2014-05-27,14.95,81.5,0.6,May
2014-05-28,12.3,90.5,36.4,May
2014-05-29,13.15,82.0,0.4,May
